image_id,version_key,level,filepath,iou,bf1,sam2_score,status
92,motion_blur_15,15.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/92_motion_blur_15.jpg,0.7717677910176793,0.3289454046147876,0.981920063495636,Success
92,motion_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/92_motion_blur_5.jpg,0.7687719702645076,0.328815556865056,0.9865394234657288,Success
92,motion_blur_45,45.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/92_motion_blur_45.jpg,0.0,0.0,0.9571810364723206,Success
92,motion_blur_35,35.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/92_motion_blur_35.jpg,0.726811552429815,0.1778098236111355,0.9398479461669922,Success
92,motion_blur_25,25.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/92_motion_blur_25.jpg,0.7613523367583692,0.28152492668621704,0.974135160446167,Success
92,gaussian_blur_21,21.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/92_gaussian_blur_21.jpg,0.6858390499798236,0.24281524926686215,0.9427279233932495,Success
92,gaussian_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/92_gaussian_blur_5.jpg,0.7443820224719101,0.24556348684713325,0.9803562164306641,Success
92,gaussian_blur_3,3.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/92_gaussian_blur_3.jpg,0.7556864835275645,0.2508929922809142,0.9828851222991943,Success
92,gaussian_blur_31,31.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/92_gaussian_blur_31.jpg,0.7630268309534777,0.2924107142857143,0.9637876152992249,Success
92,gaussian_blur_11,11.0,/content/SAM2_analysis/data/images/img_degraded/gaussian_blur/92_gaussian_blur_11.jpg,0.6468139055769259,0.2530189764232318,0.9687839150428772,Success
92,low_contrast_1.0,1.0,/content/SAM2_analysis/data/images/img_degraded/low_contrast/92_low_contrast_1.0.jpg,0.7643474503025065,0.292606187729418,0.9853320717811584,Success
92,low_contrast_0.6,0.6,/content/SAM2_analysis/data/images/img_degraded/low_contrast/92_low_contrast_0.6.jpg,0.76414238176868,0.3038953863154987,0.9833125472068787,Success
92,low_contrast_0.4,0.4,/content/SAM2_analysis/data/images/img_degraded/low_contrast/92_low_contrast_0.4.jpg,0.7623917834660981,0.3097943376124503,0.9810871481895447,Success
92,low_contrast_0.2,0.2,/content/SAM2_analysis/data/images/img_degraded/low_contrast/92_low_contrast_0.2.jpg,0.7692540366139974,0.3158599262943927,0.9730685353279114,Success
92,low_contrast_0.8,0.8,/content/SAM2_analysis/data/images/img_degraded/low_contrast/92_low_contrast_0.8.jpg,0.7676462114664362,0.30266572444877277,0.9843572974205017,Success
92,jpeg_compression_80,80.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/92_jpeg_compression_80.jpg,0.7636704119850187,0.27498951014614376,0.9857183694839478,Success
92,jpeg_compression_40,40.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/92_jpeg_compression_40.jpg,0.7564826552956091,0.2719734188067634,0.984821617603302,Success
92,jpeg_compression_20,20.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/92_jpeg_compression_20.jpg,0.7434496872567953,0.2950903094078844,0.9778084754943848,Success
92,jpeg_compression_100,100.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/92_jpeg_compression_100.jpg,0.7620536164450654,0.28258223443256575,0.9853783845901489,Success
92,jpeg_compression_60,60.0,/content/SAM2_analysis/data/images/img_degraded/jpeg_compression/92_jpeg_compression_60.jpg,0.9335974072740367,0.4182333040040648,0.9789350628852844,Success
74,original,0.0,/content/SAM2_analysis/data/images/gt_img/74.jpg,0.0,0.0,0.9857118725776672,Success
74,motion_blur_15,15.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/74_motion_blur_15.jpg,0.0,0.0,0.9876744151115417,Success
74,motion_blur_45,45.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/74_motion_blur_45.jpg,0.0,0.0,0.983380913734436,Success
74,motion_blur_35,35.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/74_motion_blur_35.jpg,0.0,0.0,0.9854538440704346,Success
74,motion_blur_5,5.0,/content/SAM2_analysis/data/images/img_degraded/motion_blur/74_motion_blur_5.jpg,0.0,0.0,0.9854311943054199,Success
